"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000012100.5",1.43891906311355,5.13185289529774,-5.689770949812,1.62589713265058e-05,0.0139874355893526,3.1594019619378,"ENSSSCT00000012100.5","ENSSSCG00000011056","FRMD4A","FRMD4A","Significant"
"ENSSSCT00000050489.2",1.61018383626803,3.09380904651394,-5.73622526791351,1.46906031860854e-05,0.0135364726732786,3.1498071224171,"ENSSSCT00000050489.2","ENSSSCG00000027098","TBC1D24","TBC1D24","Significant"
"ENSSSCT00000009118.4",1.98168714042191,4.1004529577946,-5.66676077096324,1.70983542118376e-05,0.0139874355893526,3.1027288111261,"ENSSSCT00000009118.4","ENSSSCG00000008326","TGFA","TGFA","Significant"
"ENSSSCT00000040849.3",-1.78413970060193,4.67788384124072,5.65480458995356,1.755189299349e-05,0.0139874355893526,3.08646918584196,"ENSSSCT00000040849.3","ENSSSCG00000005184","SNAPC3","SNAPC3","Significant"
"ENSSSCT00000052964.3",-1.67055414369544,4.54822627174094,5.57432666747109,2.09429613654641e-05,0.0155007832068609,2.92043671852005,"ENSSSCT00000052964.3","ENSSSCG00000004668","SLC30A4","SLC30A4","Significant"
"ENSSSCT00000065635.3",1.8073864588016,2.95343258752078,-5.67581161407279,1.67630183903058e-05,0.0139874355893526,2.90427218675536,"ENSSSCT00000065635.3","ENSSSCG00000032552","RFFL","RFFL","Significant"
"ENSSSCT00000096327.1",1.51843228227729,5.02178639449768,-5.55133799049984,2.20297647470732e-05,0.0155007832068609,2.87284595244246,"ENSSSCT00000096327.1","ENSSSCG00000050627","","ENSSSCG00000050627","Significant"
"ENSSSCT00000067419.2",-3.59200738748763,3.1373796348032,5.7012755353982,1.58552429273599e-05,0.0139874355893526,2.87022493132203,"ENSSSCT00000067419.2","ENSSSCG00000014915","EED","EED","Significant"
"ENSSSCT00000025336.3",-1.58985825502425,3.8035597952148,5.53708261609434,2.27325149463543e-05,0.0155007832068609,2.82513936143724,"ENSSSCT00000025336.3","ENSSSCG00000023724","ZBTB1","ZBTB1","Significant"
"ENSSSCT00000107576.1",1.73064427693081,7.92917846322335,-5.50404430058499,2.4450717675594e-05,0.0160211969196125,2.75869929102204,"ENSSSCT00000107576.1","ENSSSCG00000001457","SLA-DQB1","SLA-DQB1","Significant"
"ENSSSCT00000088690.1",-1.48127545293575,4.90648645690594,5.48092930067626,2.57313215536688e-05,0.0161085162409129,2.72561318465062,"ENSSSCT00000088690.1","ENSSSCG00000040954","CSTF3","CSTF3","Significant"
"ENSSSCT00000012988.4",-1.50053785394635,7.4702897290853,5.45626064538367,2.71738116300957e-05,0.0161085162409129,2.66026279593727,"ENSSSCT00000012988.4","ENSSSCG00000011874","PARP14","PARP14","Significant"
"ENSSSCT00000059828.2",-2.20513154741742,3.89149470054278,5.44269464979044,2.8002040259864e-05,0.0161085162409129,2.62000714934521,"ENSSSCT00000059828.2","ENSSSCG00000006418","","ENSSSCG00000006418","Significant"
"ENSSSCT00000023545.4",2.88079961915771,1.33903397062012,-5.78242552576658,1.32842210794529e-05,0.0126354368628628,2.58770020852416,"ENSSSCT00000023545.4","ENSSSCG00000021811","GDPD3","GDPD3","Significant"
"ENSSSCT00000050572.3",-1.60748817708182,4.32060721057627,5.38680880039164,3.16953027942723e-05,0.0161085162409129,2.53026438001634,"ENSSSCT00000050572.3","ENSSSCG00000037499","NEDD4","NEDD4","Significant"
"ENSSSCT00000046745.2",-2.16730933036725,3.1952419021643,5.41382290263095,2.98516654267841e-05,0.0161085162409129,2.4972275054368,"ENSSSCT00000046745.2","ENSSSCG00000036828","SNX4","SNX4","Significant"
"ENSSSCT00000012607.5",-2.99741053346112,4.05289410836981,5.36891990661544,3.29798006369817e-05,0.0161085162409129,2.4525575114225,"ENSSSCT00000012607.5","ENSSSCG00000011519","GXYLT2","GXYLT2","Significant"
"ENSSSCT00000001006.4",3.32857795736812,5.7966623583087,-5.34894619109273,3.44769613530547e-05,0.0161085162409129,2.45137910794365,"ENSSSCT00000001006.4","ENSSSCG00000027898","ATP2B1","ATP2B1","Significant"
"ENSSSCT00000012082.5",2.06958975876656,10.2989806354578,-5.32689448733875,3.62106772374446e-05,0.0161085162409129,2.3803245772571,"ENSSSCT00000012082.5","ENSSSCG00000011038","MRC1","MRC1","Significant"
"ENSSSCT00000074230.2",1.82549363222905,4.63688326026264,-5.29960471079461,3.84800446403883e-05,0.0161085162409129,2.34928548635862,"ENSSSCT00000074230.2","ENSSSCG00000008569","HADHB","HADHB","Significant"
"ENSSSCT00000052720.3",-1.83691607548708,5.05548696300345,5.25152468473775,4.283762887528e-05,0.0161085162409129,2.24600368765168,"ENSSSCT00000052720.3","ENSSSCG00000022486","CBLB","CBLB","Significant"
"ENSSSCT00000010608.5",1.79045948841167,3.68536814510516,-5.25446049190059,4.25576596187391e-05,0.0161085162409129,2.23879743234915,"ENSSSCT00000010608.5","ENSSSCG00000009674","ELP3","ELP3","Significant"
"ENSSSCT00000038702.2",1.68348318964282,5.14259008696966,-5.25049297527605,4.29364618791682e-05,0.0161085162409129,2.23855804174782,"ENSSSCT00000038702.2","ENSSSCG00000011038","MRC1","MRC1","Significant"
"ENSSSCT00000103529.1",2.03599924705953,3.28797143800634,-5.25990459047913,4.20434191976943e-05,0.0161085162409129,2.2360572119373,"ENSSSCT00000103529.1","ENSSSCG00000027443","MRAS","MRAS","Significant"
"ENSSSCT00000070286.2",1.57196113388633,6.47216718775831,-5.25322151634252,4.26755845427669e-05,0.0161085162409129,2.23318091956848,"ENSSSCT00000070286.2","ENSSSCG00000013638","ILF3","ILF3","Significant"
"ENSSSCT00000029676.4",1.53495248833828,5.04975143174638,-5.24442106161641,4.35228533230981e-05,0.0161085162409129,2.22929414771796,"ENSSSCT00000029676.4","ENSSSCG00000009611","XPO7","XPO7","Significant"
"ENSSSCT00000055445.2",-1.43553152710154,4.89174668940692,5.23879930409188,4.40730515836149e-05,0.0161085162409129,2.21993506780143,"ENSSSCT00000055445.2","ENSSSCG00000016494","BRAF","BRAF","Significant"
"ENSSSCT00000014560.4",-1.39544605084,4.38656024579237,5.23699473112625,4.42511637900679e-05,0.0161085162409129,2.21684787099616,"ENSSSCT00000014560.4","ENSSSCG00000013332","KIF18A","KIF18A","Significant"
"ENSSSCT00000023351.4",2.59254734826732,3.31589009004581,-5.28482463219203,3.97691992963832e-05,0.0161085162409129,2.21563973822251,"ENSSSCT00000023351.4","ENSSSCG00000025610","AGAP3","AGAP3","Significant"
"ENSSSCT00000077637.1",1.69034319928319,5.91929163228721,-5.22605531213794,4.5346712932969e-05,0.0163060143602625,2.18124743413055,"ENSSSCT00000077637.1","ENSSSCG00000013775","ADGRE5","ADGRE5","Significant"
"ENSSSCT00000094347.1",-2.4251608749505,4.19843489607006,5.1943738722604,4.86781407636766e-05,0.0165938830322895,2.12494500008706,"ENSSSCT00000094347.1","ENSSSCG00000015013","RDX","RDX","Significant"
"ENSSSCT00000026351.4",1.47592409996462,4.8536121224306,-5.18254810707519,4.99847013116207e-05,0.0165938830322895,2.09621257066126,"ENSSSCT00000026351.4","ENSSSCG00000024377","RPS6KA5","RPS6KA5","Significant"
"ENSSSCT00000104122.1",-4.05991272244609,2.796341345952,5.39709820678955,3.09797412770036e-05,0.0161085162409129,2.06690451779718,"ENSSSCT00000104122.1","ENSSSCG00000011090","NEBL","NEBL","Significant"
"ENSSSCT00000041555.3",-1.94810040616564,8.36169373367163,5.16904378519292,5.15205014185368e-05,0.0165938830322895,2.04477796593727,"ENSSSCT00000041555.3","ENSSSCG00000029753","CYTIP","CYTIP","Significant"
"ENSSSCT00000063266.3",2.34456310371668,2.80113850236346,-5.2025169027237,4.77987473932491e-05,0.0165938830322895,2.03074086263877,"ENSSSCT00000063266.3","ENSSSCG00000002916","APLP1","APLP1","Significant"
"ENSSSCT00000077266.2",1.60062670358332,5.40027427299514,-5.14582370399355,5.4274571187708e-05,0.0165938830322895,2.01421124346646,"ENSSSCT00000077266.2","ENSSSCG00000035875","OS9","OS9","Significant"
"ENSSSCT00000051545.3",-1.74918281675503,4.55500586227857,5.12760438961025,5.65402034572803e-05,0.0165938830322895,1.98663425306731,"ENSSSCT00000051545.3","ENSSSCG00000035746","ECT2","ECT2","Significant"
"ENSSSCT00000095612.1",2.14344960565235,4.91829339972067,-5.11059258275911,5.87426161327467e-05,0.0165938830322895,1.95250322151692,"ENSSSCT00000095612.1","ENSSSCG00000001927","HEXA","HEXA","Significant"
"ENSSSCT00000031592.4",1.43303649484746,2.23424773376011,-5.18355881497018,4.98716504957269e-05,0.0165938830322895,1.9519856966607,"ENSSSCT00000031592.4","ENSSSCG00000023636","TMEM222","TMEM222","Significant"
"ENSSSCT00000005305.4",-1.4489300936504,5.2500713800101,5.10796110701605,5.90910166991249e-05,0.0165938830322895,1.93110737282683,"ENSSSCT00000005305.4","ENSSSCG00000004806","","ENSSSCG00000004806","Significant"
"ENSSSCT00000036398.3",1.87531975549422,4.05671390613398,-5.09606932166262,6.06918866412076e-05,0.0166154647402826,1.92432600887789,"ENSSSCT00000036398.3","ENSSSCG00000052364","","ENSSSCG00000052364","Significant"
"ENSSSCT00000014769.4",2.95915479028183,4.94321264085901,-5.09470318757754,6.08786011624156e-05,0.0166154647402826,1.91743474962434,"ENSSSCT00000014769.4","ENSSSCG00000013522","SAFB","SAFB","Significant"
"ENSSSCT00000016704.4",2.08968764586671,6.04324647254296,-5.09415523450044,6.09536561211566e-05,0.0166154647402826,1.89389374142855,"ENSSSCT00000016704.4","ENSSSCG00000015331","PON2","PON2","Significant"
"ENSSSCT00000066033.2",-1.55492778026137,4.83085553358021,5.07569854120618,6.35375241182045e-05,0.0166154647402826,1.8744350345908,"ENSSSCT00000066033.2","ENSSSCG00000021166","RPAP3","RPAP3","Significant"
"ENSSSCT00000071196.2",1.61266354342101,5.96443677270071,-5.0838912590012,6.2377086735205e-05,0.0166154647402826,1.87187415665551,"ENSSSCT00000071196.2","ENSSSCG00000014878","PAK1","PAK1","Significant"
"ENSSSCT00000065061.3",-1.75005914568312,6.59495681650154,5.0849838386946,6.22239696870367e-05,0.0166154647402826,1.86926423657469,"ENSSSCT00000065061.3","ENSSSCG00000035281","ZNF292","ZNF292","Significant"
"ENSSSCT00000005105.4",2.41611892267855,5.05852438979144,-5.06618020354673,6.49133557002131e-05,0.0166154647402826,1.85363240307786,"ENSSSCT00000005105.4","ENSSSCG00000004622","GNB5","GNB5","Significant"
"ENSSSCT00000072361.2",-2.78303543945836,4.09159796807395,5.05769225135486,6.61658119264268e-05,0.0166154647402826,1.83849930143076,"ENSSSCT00000072361.2","ENSSSCG00000003729","RNF125","RNF125","Significant"
"ENSSSCT00000051507.2",1.54260760716546,6.73265701923124,-5.06714728875579,6.47721949876069e-05,0.0166154647402826,1.8312932774167,"ENSSSCT00000051507.2","ENSSSCG00000002743","IST1","IST1","Significant"
"ENSSSCT00000060925.3",-2.12170048090914,5.89966675050727,5.04788633533231,6.76433976766056e-05,0.0166154647402826,1.79902570669679,"ENSSSCT00000060925.3","ENSSSCG00000011767","TTC14","TTC14","Significant"
"ENSSSCT00000019480.5",1.5018661631788,5.24059918165376,-5.04277777277506,6.84264292128887e-05,0.0166154647402826,1.79402260416936,"ENSSSCT00000019480.5","ENSSSCG00000017900","KIF1C","KIF1C","Significant"
"ENSSSCT00000048232.2",2.1487390216286,1.97334147691436,-5.11328575995589,5.83882118147192e-05,0.0165938830322895,1.78541094608409,"ENSSSCT00000048232.2","ENSSSCG00000039089","","ENSSSCG00000039089","Significant"
"ENSSSCT00000057936.3",-1.55756718730841,5.98935998022027,5.0413947033807,6.86400057069291e-05,0.0166154647402826,1.78121597876969,"ENSSSCT00000057936.3","ENSSSCG00000017555","","ENSSSCG00000017555","Significant"
"ENSSSCT00000083019.1",-1.45437866221643,5.94338294059331,5.03901969294289,6.90083433558741e-05,0.0166154647402826,1.77692215405237,"ENSSSCT00000083019.1","ENSSSCG00000005173","HAUS6","HAUS6","Significant"
"ENSSSCT00000052286.2",-1.69701428035993,5.60312458369374,5.03534018036575,6.95829699771639e-05,0.0166154647402826,1.77468711960636,"ENSSSCT00000052286.2","ENSSSCG00000039338","SUGT1","SUGT1","Significant"
"ENSSSCT00000047355.3",-1.6509210403037,3.9625989754526,5.02436888362129,7.13254116921274e-05,0.0167724834963131,1.77413130585374,"ENSSSCT00000047355.3","ENSSSCG00000034039","SLC11A2","SLC11A2","Significant"
"ENSSSCT00000040906.3",1.69070770249812,3.82159774107723,-5.00331107636398,7.47951490184377e-05,0.0169324283582329,1.730251370944,"ENSSSCT00000040906.3","ENSSSCG00000009268","CRYL1","CRYL1","Significant"
"ENSSSCT00000019673.1",-1.78393333089559,11.3590904446045,5.01467627709049,7.29016765544746e-05,0.0167935846475409,1.70949659631353,"ENSSSCT00000019673.1","ENSSSCG00000018078","COX2","COX2","Significant"
"ENSSSCT00000104729.1",-2.68233972158444,3.63272192263802,5.00164866568914,7.50762737882516e-05,0.0169324283582329,1.70289533747939,"ENSSSCT00000104729.1","ENSSSCG00000061408","","ENSSSCG00000061408","Significant"
"ENSSSCT00000072683.2",1.50424666534907,5.8413564269211,-4.99101641472509,7.68998483278713e-05,0.0170486385548542,1.67115909286945,"ENSSSCT00000072683.2","ENSSSCG00000036494","ERG28","ERG28","Significant"
"ENSSSCT00000051243.3",2.58019005911553,2.38328027656648,-5.07793224873131,6.32189742788999e-05,0.0166154647402826,1.65813816641427,"ENSSSCT00000051243.3","ENSSSCG00000009268","CRYL1","CRYL1","Significant"
"ENSSSCT00000069756.2",2.46907982079945,4.01175437885532,-4.97018546499246,8.06042826692046e-05,0.0172227613140621,1.65683817089964,"ENSSSCT00000069756.2","ENSSSCG00000028504","RFC2","RFC2","Significant"
"ENSSSCT00000098325.1",3.1380094127415,5.03765496693847,-4.9607762708091,8.23365369568176e-05,0.0172227613140621,1.6394153553242,"ENSSSCT00000098325.1","ENSSSCG00000028679","PLEKHB2","PLEKHB2","Significant"
"ENSSSCT00000027305.4",1.99161045909829,3.14308560753644,-4.99314172489355,7.65317617001777e-05,0.0170486385548542,1.63544997870897,"ENSSSCT00000027305.4","ENSSSCG00000025588","FJX1","FJX1","Significant"
"ENSSSCT00000016207.5",2.27229663518585,5.8008765924619,-4.96731146182632,8.11294278360506e-05,0.0172227613140621,1.63452892669356,"ENSSSCT00000016207.5","ENSSSCG00000014855","RPS3","RPS3","Significant"
"ENSSSCT00000078850.2",-1.65342887839778,3.53001942889121,4.9543201189539,8.35469737921851e-05,0.0172227613140621,1.62535254802406,"ENSSSCT00000078850.2","ENSSSCG00000021200","HDAC8","HDAC8","Significant"
"ENSSSCT00000051322.2",1.80993271426358,4.39673615867918,-4.95359691575231,8.36836857018919e-05,0.0172227613140621,1.62344878780718,"ENSSSCT00000051322.2","ENSSSCG00000029212","GDE1","GDE1","Significant"
"ENSSSCT00000094590.1",1.46401711827796,5.13853496256827,-4.95713271538852,8.30174442538407e-05,0.0172227613140621,1.61675140802137,"ENSSSCT00000094590.1","ENSSSCG00000032498","IDH3A","IDH3A","Significant"
"ENSSSCT00000015481.4",1.95312552601932,5.19080068585506,-4.95162055729453,8.40584505693521e-05,0.0172227613140621,1.60855706829936,"ENSSSCT00000015481.4","ENSSSCG00000014170","","ENSSSCG00000014170","Significant"
"ENSSSCT00000035993.3",3.04803311237481,3.49826710430986,-4.9562822138117,8.31772080507016e-05,0.0172227613140621,1.60739707748564,"ENSSSCT00000035993.3","ENSSSCG00000011102","NRP1","NRP1","Significant"
"ENSSSCT00000047583.3",-1.64133253117782,3.24098209519072,4.95134759367781,8.4110344883163e-05,0.0172227613140621,1.60166470732088,"ENSSSCT00000047583.3","ENSSSCG00000006127","NBN","NBN","Significant"
"ENSSSCT00000033626.4",2.46934754524025,4.43994795970115,-4.90911238629772,9.25451592936574e-05,0.0181782497143713,1.53221267668053,"ENSSSCT00000033626.4","ENSSSCG00000011106","","ENSSSCG00000011106","Significant"
"ENSSSCT00000079276.2",-2.36758015295426,4.80562396165605,4.89559892052894,9.54215638355876e-05,0.0181782497143713,1.49725236109867,"ENSSSCT00000079276.2","ENSSSCG00000011767","TTC14","TTC14","Significant"
"ENSSSCT00000006160.4",1.45668839652603,5.38956129986661,-4.89729539128498,9.50555352441732e-05,0.0181782497143713,1.48401434732358,"ENSSSCT00000006160.4","ENSSSCG00000005602","GAPVD1","GAPVD1","Significant"
"ENSSSCT00000061233.3",-1.49801396056757,5.54409620937846,4.88918518189016,9.68183670125346e-05,0.0181782497143713,1.45769355863499,"ENSSSCT00000061233.3","ENSSSCG00000007830","RBBP6","RBBP6","Significant"
"ENSSSCT00000082642.2",-1.80634685385239,6.45436302164545,4.87910767095929,9.9055144156084e-05,0.0182507346120424,1.42663244154799,"ENSSSCT00000082642.2","ENSSSCG00000010877","HNRNPU","HNRNPU","Significant"
"ENSSSCT00000078427.2",-1.65505181865545,6.25172955237276,4.8664062513846,0.000101949227658983,0.0183297251631266,1.40385082387029,"ENSSSCT00000078427.2","ENSSSCG00000016095","CLK1","CLK1","Significant"
"ENSSSCT00000107604.1",1.75160293612962,9.33884413321394,-4.87100794010169,0.00010089092253147,0.0182507346120424,1.39616848241646,"ENSSSCT00000107604.1","ENSSSCG00000001453","HLA-DRA","HLA-DRA","Significant"
"ENSSSCT00000107575.1",1.44101093738413,9.26884823530968,-4.87104344094613,0.000100882801475826,0.0182507346120424,1.39570030917759,"ENSSSCT00000107575.1","ENSSSCG00000001457","SLA-DQB1","SLA-DQB1","Significant"
"ENSSSCT00000045454.3",-2.70939179848379,5.32644913899078,4.84798706862567,0.000106299365216866,0.0184007060148895,1.38590042470943,"ENSSSCT00000045454.3","ENSSSCG00000038398","CD226","CD226","Significant"
"ENSSSCT00000097451.1",1.59252706517601,3.88135487336216,-4.82648415958786,0.000111616837931716,0.0184007060148895,1.35952860051365,"ENSSSCT00000097451.1","ENSSSCG00000038423","GLA","GLA","Significant"
"ENSSSCT00000046498.3",1.92399604591192,5.10006277902626,-4.83460006363828,0.000109578845121267,0.0184007060148895,1.35629025110193,"ENSSSCT00000046498.3","ENSSSCG00000015872","GPD2","GPD2","Significant"
"ENSSSCT00000103818.1",-2.57604029817168,5.89492453149452,4.83179652648304,0.00011027854070605,0.0184007060148895,1.33908693192498,"ENSSSCT00000103818.1","ENSSSCG00000055844","","ENSSSCG00000055844","Significant"
"ENSSSCT00000042391.3",2.39555898946954,4.87779952602394,-4.82050088391201,0.000113143894345371,0.0184007060148895,1.33735675092464,"ENSSSCT00000042391.3","ENSSSCG00000005380","COL15A1","COL15A1","Significant"
"ENSSSCT00000102888.1",2.08580720424895,7.48321455733425,-4.83916758885152,0.000108448533578573,0.0184007060148895,1.33351624576353,"ENSSSCT00000102888.1","ENSSSCG00000010368","GLUD1","GLUD1","Significant"
"ENSSSCT00000005243.5",1.79774245593991,4.50669231148561,-4.80900373591323,0.000116137961718439,0.0184007060148895,1.3070759483129,"ENSSSCT00000005243.5","ENSSSCG00000004744","TYRO3","TYRO3","Significant"
"ENSSSCT00000100255.1",-1.6544536098412,6.20609533114168,4.82086547222518,0.000113050240326633,0.0184007060148895,1.3033868213955,"ENSSSCT00000100255.1","ENSSSCG00000010513","LCOR","LCOR","Significant"
"ENSSSCT00000080500.2",2.84920204945164,1.45897122566746,-4.91554964543597,9.12060790919765e-05,0.0181709624872028,1.30203648464155,"ENSSSCT00000080500.2","ENSSSCG00000034887","HAPLN4","HAPLN4","Significant"
"ENSSSCT00000045429.2",-2.32562943778193,5.26016976984544,4.80370931379787,0.0001175436293724,0.0184007060148895,1.29252133917143,"ENSSSCT00000045429.2","ENSSSCG00000010238","HNRNPH3","HNRNPH3","Significant"
"ENSSSCT00000011900.5",-1.74250912475558,5.00186253274727,4.80214126883947,0.000117963247812834,0.0184007060148895,1.28665649047249,"ENSSSCT00000011900.5","ENSSSCG00000010877","HNRNPU","HNRNPU","Significant"
"ENSSSCT00000007307.3",1.97294257979365,4.79641786141023,-4.80104847720797,0.000118256583575475,0.0184007060148895,1.28314599052258,"ENSSSCT00000007307.3","ENSSSCG00000034598","H2AC20","H2AC20","Significant"
"ENSSSCT00000028534.3",1.55388646991502,4.13115709507716,-4.78084314432985,0.000123815546168186,0.0186266591546691,1.26371580656273,"ENSSSCT00000028534.3","ENSSSCG00000025661","TBRG1","TBRG1","Significant"
"ENSSSCT00000013490.4",1.43017930824458,4.45230889001799,-4.78386742796523,0.000122966926838612,0.0185938605372477,1.26088233015129,"ENSSSCT00000013490.4","ENSSSCG00000012336","GNL3L","GNL3L","Significant"
"ENSSSCT00000061388.2",-1.93468356462758,5.51156651795657,4.79251868934897,0.00012057178663202,0.0184206202105272,1.25865047106191,"ENSSSCT00000061388.2","ENSSSCG00000038410","CPEB2","CPEB2","Significant"
"ENSSSCT00000039386.2",1.9947129747069,2.57063503655406,-4.79766762967775,0.000119168790392113,0.0184007060148895,1.25189798825513,"ENSSSCT00000039386.2","ENSSSCG00000032728","EFNB1","EFNB1","Significant"
"ENSSSCT00000041491.2",1.44512781368297,5.27442792908139,-4.77679561395975,0.000124960589570456,0.018644189995337,1.2204954448215,"ENSSSCT00000041491.2","ENSSSCG00000016734","CCM2","CCM2","Significant"
"ENSSSCT00000057256.2",-1.43237677765506,4.933330885519,4.76798559952246,0.000127490193244443,0.0187023673532619,1.21708067109804,"ENSSSCT00000057256.2","ENSSSCG00000039544","","ENSSSCG00000039544","Significant"
"ENSSSCT00000082963.1",-1.98159109901413,2.6420494602184,4.79732012514576,0.000119262956199852,0.0184007060148895,1.2148510330755,"ENSSSCT00000082963.1","ENSSSCG00000013861","SLC35E1","SLC35E1","Significant"
"ENSSSCT00000065316.3",2.32171607695404,2.49569223733241,-4.81815721320823,0.00011374780931572,0.0184007060148895,1.20798789371312,"ENSSSCT00000065316.3","ENSSSCG00000038397","PTK2","PTK2","Significant"
"ENSSSCT00000051730.3",-1.58686916558496,5.94895420964652,4.77596571464777,0.00012519669060153,0.018644189995337,1.2062013553171,"ENSSSCT00000051730.3","ENSSSCG00000009345","PDS5B","PDS5B","Significant"
